,_id,listing_id,created,dateListed,dateUpdated,saleMethod,saleMode,displayPrice,minimumPrice,maximumPrice,isInspectionsByAppointmentOnly,url,statementOfInformation,state,streetNumber,street,suburb,postcode,displayAddress,latitude,longitude,bathrooms,bedrooms,carspaces,description,headline,isNewDevelopment,propertyType,landAreaSqm,advertiserType,advertiserId,unitNumber
81,615543355909d76f4cf2fb75,2017201617,2021-09-30 04:55:05.127423,2021-08-18 05:50:04+00:00,2021-09-29 23:46:56.407000+00:00,auction,buy,"$1,200,000 to $1,300,000",1200000,1200000,True,https://www.domain.com.au/40-evan-street-parkdale-vic-3195-2017201617,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2323619%238p16529%23,VIC,40,Evan Street,Parkdale,3195,"40 Evan Street, Parkdale VIC 3195",-37.987868,145.084089,2,4,2,"BEFORE REGISTERING FOR AN INSPECTION PLEASE ENSURE YOU READ THE BELOW INFORMATION

We will require all prospective buyers to ensure they have unconditional finance approval prior to booking a private inspection of any property.  

You will be allocated a 5-minute appointment for your Private Inspection.

Please note - if you do not arrive on time for your inspection you will need to rearrange an alternative inspection time. We ask that you work with the respective agent on the times that are available.

Bringing together all the ingredients for a mouth-watering opportunity, this much-loved home will whet the appetite of families looking to make their mark. Offering approximately 622sqm of premium Parkdale land that boasts a sundrenched northerly frontage, there are cafes and bus stops just around the corner, as well as Parktone & Parkdale Primary schools nearby  whilst zoning for both Mentone Girls' and Parkdale secondary college and a permit for two townhouses just adds to the temptation!
Comfortable now but awaiting some modern inspiration, the home features a sun-drenched lounge with a gas heater plus a relaxed dining/family area adjacent to the gloriously retro kitchen. Families will appreciate the spacious second living zone to the rear, whilst a sheltered patio and established garden enhance the appeal.
With generously fitted robes in two of the four good-sized bedrooms, the layout also provides a large central spa bathroom plus the bonus of a second WC off a huge laundry. Evaporative cooling and solar panels are quality inclusions - an oversized garage/workshop & garden shed conclude the package.
Polish the hidden floorboards and splash some modern pizzazz around the existing accommodation or alternatively start afresh with a bespoke new home or take advantage of the planning permit for two townhouses.",Inspection by Appointment Only,False,house,622.0,agency,23619,
82,615543355909d76f4cf2fb77,2017134686,2021-09-30 04:55:05.275977,2021-07-14 07:06:04+00:00,2021-09-16 10:09:49+00:00,privateTreaty,buy,"FORTHCOMING AUCTION  $960,000 - $1,050,000",960000,960000,True,https://www.domain.com.au/2-1-fourth-street-parkdale-vic-3195-2017134686,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/webit%233918%23dom_192_1082388%23,VIC,1,Fourth Street,Parkdale,3195,"2/1 Fourth Street, Parkdale VIC 3195",-37.9879845,145.0718039,1,3,2,"INSPECTION BY APPOINTMENT - CONTACT AGENT
FORTHCOMING AUCTION  The rear home of just two on the block and delivering massive appeal thanks to a spacious three-bedroom layout, this light-filled freestanding home will shout out to young families, downsizers and investors alike. Low maintenance, peaceful and private, the generous interiors are complemented by a north-facing courtyard that is flushed with streams of sunshine. 
Featuring the bonus of dual living areas which include a formal lounge and dining room along with a sun-filled meals area that opens out to the sunny patio, the home also offers a bright central kitchen complete with breakfast bar. Each of the three bedroom benefit from generous fitted robes and ceiling fans, the master enjoying direct access to the sparkling two-way bathroom. A separate WC and laundry with yard access are also included in addition to ducted heating, a split system and lock-up garage. 
In a hugely popular pocket beachside of the highway, this tempting proposition offers immediate comfort wrapped up with potential to update to suit your tastes if desired. An easy walk to not only Mentone & Parkdale stations & cafes but also beautiful beaches, the home is moments to quality schools and zoned for Parkdale & Mentone Girls secondary colleges.
For all enquiries please contact Mark Eddy 0408 198 308 Hodges Mentone/Chelsea.",SPACIOUS & SINGLE LEVEL,False,townhouse,,agency,3918,
83,615543355909d76f4cf2fb79,2017134194,2021-09-30 04:55:05.432474,2021-07-14 05:34:48+00:00,2021-09-27 02:17:10.433000+00:00,auction,buy,DIGITAL ONLINE AUCTION THIS SATURDAY AT 11AM,,,True,https://www.domain.com.au/50b-warrigal-road-parkdale-vic-3195-2017134194,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/webit%233918%23dom_192_1082298%23,VIC,50b,Warrigal Road,Parkdale,3195,"50b Warrigal Road, Parkdale VIC 3195",-37.989023,145.070656,2,3,2,"DIGITAL ONLINE AUCTION THIS SATURDAY AT 11AM - REGISTER PRIOR WITH AGENT
Showcasing an elegance that is often sought but seldom found, this quality-built townhouse is certain to appeal to a huge range of discerning buyers. Offering the space that couples and small families need, and a low maintenance setting desired by so many, it is brilliantly located for daily ease and convenience  leading schools, public transport, shops and the bay are all just moments away.
Positioned at the rear left of an impeccably maintained group of only three, and enjoying optimum peace and privacy, the home's timeless façade opens to pristine interiors enhanced by soaring ceilings and bathed in natural sunlight and warmth.
A formal lounge and dining room provides the perfect welcome while further on, the sun-splashed meals area and contemporary kitchen set the scene for relaxed get-togethers with family and friends. From here, head outdoors to a larger-than-most courtyard where there is plenty of room for everyone to enjoy.
A bright ensuite and walk-in robe star in the gracious master bedroom while both of the additional rooms boast built-in storage and share a bright bathroom and WC. Ducted heating, evaporative cooling, split system and ceiling fans keep the home comfortable all year long, while ducted vacuum and an over-sized double auto garage wrap up a truly faultless package.
In the sought-after Parkdale & Mentone Girls' secondary college zones, whether downsizing, adding to your investment portfolio or simply seeking a carefree offering in a first-class locale, you can't look past this beautiful easy-care home.
For all enquiries please contact Mark Pearman 0418 567 036 Hodges Mentone/Chelsea.",SUPREMELY ELEGANT & PRIVATE,False,townhouse,,agency,3918,
84,615543365909d76f4cf2fb7b,2017111464,2021-09-30 04:55:05.577723,2021-07-03 02:48:19+00:00,2021-09-27 05:11:24.773000+00:00,privateTreaty,buy,"$1,065,000",1065000,1065000,True,https://www.domain.com.au/164-lower-dandenong-road-parkdale-vic-3195-2017111464,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/webit%233937%23dom_123_1077516%23,VIC,164,Lower Dandenong Road,Parkdale,3195,"164 Lower Dandenong Road, Parkdale VIC 3195",-37.984565,145.090984,2,4,2,"Smartly updated with a designer's flair, this stylish 4-bedroom home has been crafted for the growing family. Beautifully appointed spaces and a generous child-friendly backyard with freestanding home office are among the highlights, while the inclusion of extensive off-street parking will tempt those with teenagers and multiple cars.
Double glazed for optimum comfort and quietude, the pretty single level home opens to a welcoming lounge which provides plenty of space to gather with loved ones. Further on, a spacious meals area and sleek gourmet kitchen will appeal to those that love to entertain. Also offered are four queen-sized bedrooms and two sleek fully-tiled bathrooms - one with laundry provisions. The real bonus, however, is a converted garage with bathroom & kitchenette that can become the gym, teen retreat or fully set-up office space to suit those working from home on land of 590sqm (approx). Ducted heating, split system heating/cooling, shade & privacy blinds, ceiling fans and garden shed are among the standout inclusions.
In the highly sought-after Parkdale Secondary College zone, the home is close to major shopping destinations, bus stops, a choice of primary schools and recreation.
For more information about this fabulous family sensation, please contact Aidan Oke at Buxton Mentone on 0430 137 587",A home for the growing family,False,house,590.0,agency,3937,
85,615543365909d76f4cf2fb7d,2016422298,2021-09-30 04:55:05.729219,2020-08-05 23:19:22+00:00,2021-07-28 03:16:30.467000+00:00,privateTreaty,buy,Contact Agent,,,False,https://www.domain.com.au/11-1-5-taylor-avenue-aspendale-vic-3195-2016422298,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2317117%233p4929%23,VIC,1-5,Taylor Avenue,Aspendale,3195,"11/1-5 Taylor Avenue, Aspendale VIC 3195",-38.025949,145.100596,2,3,2,"A rare development of distinction, where you can watch the sunset meet the sands of Port Phillip Bay in absolute luxury.

This cutting edge boutique 3 bedroom apartment offers an envious lifestyle in the heart of Aspendale with high quality appointments throughout and stunning views.

Designed to complement a modern lifestyle with European Oak Floor boards, 2pac emporite cabinetry, matte black door handles, tap wear and pendant lighting, black Smeg appliances, white stone bench tops with grey veins, matte black kitchen appliances, floor to ceiling tiles, intercom, led lighting, refrigerated heating/cooling and tiled balcony plus a shared roof top garden and BBQ with 360 degree views.

Within meters of Port Phillip Bay plus a short stroll of Aspendale Train Station, Aspendale Shopping Village, primary and secondary schools, Mordialloc & Chelsea Shopping Precincts, sports grounds, Golf Courses plus easy access to all the major freeways and arterial roads whether investing or residing these apartments will reward you now and into the future.  

*Units are selling fast, contact us now to avoid disappointment. 

Call  now because this wont last 0411772206","Final call, selling fast",False,apartmentUnitFlat,,agency,17117,
86,615543375909d76f4cf2fb7f,2017256276,2021-09-30 04:55:06.241613,2021-09-15 06:22:59+00:00,2021-09-26 22:57:54.980000+00:00,privateTreaty,buy,Contact Agent,,,True,https://www.domain.com.au/1-98-station-street-aspendale-vic-3195-2017256276,,VIC,98,Station Street,Aspendale,3195,"1/98 Station Street, Aspendale VIC 3195",-38.0234137,145.1002619,2,2,1,"Coastal leisure townhouse just moments to the bay.
The home is filled with natural sunlight, warmth and complete comfort. Its fabulous interiors oriented to capture maximum northerly sunshine.Boasting a fluid and functional floor plan includes:
- Light & bright two bedrooms and adjoining study with relaxing outlook
- Free flowing open plan and spacious living/dining areas with sliding doors opening onto landscaped garden area and beautiful grassed lawn for children and pets to play
- Natural beauty Durable 100% solid wood parquet flooring downstairs never goes out of style and you won't need to worry about your floors for decades to come
- Platinum twist solution dyed cut pile carpet on premium thick underlay upstairs
- Gourmet stainless steel sleek kitchen with granite bench tops, dishwasher & state of the art gas stove
- Good size master suite on its own level with balcony & entire wall of floor to ceiling built-in wardrobes
- Two sparkling modern bathrooms tiled floor to ceiling for easy cleaning
- Handy Eurolaundry includes front loader washing machine
- Smart Inverter airconditioner & ducted heating
- Remote controlled gate to customisable car space
- Secure private front entrance gate
- Conveniently located to lovely cafes, shops, transport, Golf course, Mordialloc buzzing hub, popular schools and coastal walks literally at your doorstep.

TO ENQUIRE simply TEXT THIS CODE *GRDJ* to the agent mobile number shown. You will receive the advertisers phone number. Or to EMAIL the advertiser direct click 'Get in touch/email agent. 
 
 
 
Disclaimer. You are advised that you should conduct your own due diligence and not rely on this information, including but not limited to, the property area, floor size, price, address and general property description on the Website. The information has been provided to us by third parties and is published as a convenience to you. We accept no liability whatsoever in connection with the information published.",The coastal lifestyle you desire,False,townhouse,,agency,30035,
87,615543375909d76f4cf2fb81,2017250427,2021-09-30 04:55:06.422578,2021-09-13 04:22:27+00:00,2021-09-22 20:53:09.557000+00:00,auction,buy,"$450,000 to $480,000",450000,450000,True,https://www.domain.com.au/1-14-laburnum-street-parkdale-vic-3195-2017250427,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/clientvault%2311919%23l13902933%23,VIC,14,Laburnum Street,Parkdale,3195,"1/14 Laburnum Street, Parkdale VIC 3195",-37.9948848,145.0808864,1,1,1,"**Given the current COVID-19 restrictions, inspections are available by appointment only.  For all further enquiries or to arrange a private inspection, please contact Sam Hartrick on 0421 272 726 or Danielle Clarke on 0447 832 139. Thank you, the Team at Hartrick Property..**

Be impressed by this beachside gem
This beautifully presented one bedroom residence with street frontage (Entry is via Pine Street), is located close to the heart of Parkdale Village, you'll be able to leave the car at home and enjoy all the best this relaxed beachside locale has to offer.  

Additional features include: 
- A bright and open lounge/dining room with warm timber floors.
- Split system heating/cooling and ceiling fan in living room.
- Well designed modern kitchen with gas cooking and quality stainless steel appliances.
- Good-sized bedroom with built-in robe. 
- Modern bathroom with laundry facilities. 
- Expansive decked private and secure courtyard.
- Secure off street parking.

Relax and sip on a coffee in the private front courtyard or you can take a short walk to Parkdale village with its many cafes and restaurants. Parkdale station is also a stone's throw away as is the pristine Parkdale beach.  A stylish first home or stress-free investment in a premium beachside position.

Disclaimer: In preparing this information Hartrick Property has relied upon in good faith, information provided by others and has made all reasonable efforts to ensure that the information is correct. If you are considering this property, you must make all enquiries necessary to satisfy yourself that all information is accurate. Please note that inspection times are subject to change without notice, we suggest you check the online marketing/listing on the day.",We're ready to help in Parkdale,False,apartmentUnitFlat,,agency,11919,
88,615543375909d76f4cf2fb83,2017128813,2021-09-30 04:55:06.919918,2021-07-12 07:16:10+00:00,2021-09-22 06:26:06.160000+00:00,auction,buy,"$1,250,000 to $1,350,000",1250000,1250000,True,https://www.domain.com.au/25-coorong-circle-waterways-vic-3195-2017128813,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2323619%238p16465%23,VIC,25,Coorong Circle,Waterways,3195,"25 Coorong Circle, Waterways VIC 3195",-38.0109143,145.1275639,2,4,2,"BEFORE REGISTERING FOR AN INSPECTION PLEASE ENSURE YOU READ THE BELOW INFORMATION

We will require all prospective buyers to ensure they have unconditional finance approval prior to booking a private inspection of any property.  

You will be allocated a 5-minute appointment for your Private Inspection.

Please note - if you do not arrive on time for your inspection you will need to rearrange an alternative inspection time. We ask that you work with the respective agent on the times that are available.

Embraced by established gardens that provide perfect privacy, this sunlit home occupies a prized position just moments from the lake. A peaceful single-level package, the home will call out to families with its cleverly-zoned layout tailor-made for family harmony.
On entrance, be immediately struck by the open spaces and luminous natural light. Warm spotted gum floors flow past a peaceful sitting room - with French doors to the garden - to the expansive entertaining area flanking a large well-equipped kitchen. Hosts will love to welcome guests here or out in the alfresco patio that takes in views of the leafy yet low maintenance garden. A separate sitting room offers more space to relax, whilst the dedicated study meets the needs of those working from home.
Offering four bedrooms in total all with built-in robes, the home includes a front master with large ensuite, whilst two of the remaining bedrooms are tucked away along with the sparkling family bathroom and a separate WC to create the perfect kids' wing.
The large laundry gives secure access to a double auto garage which has currently been adapted to offer a studio with plumbing and considerable storage (easy to reinstate), whilst ducted heating, evaporative cooling, a second courtyard and a water tank are also all offered.
A quick walk to bus stops, the home is within easy reach of Aspendale Gardens shops, major arterials and quality schools.",Inspection by Appointment Only,False,house,630.0,agency,23619,
89,615543385909d76f4cf2fb85,2017122190,2021-09-30 04:55:07.086410,2021-07-08 04:41:21+00:00,2021-08-18 15:45:28.470000+00:00,privateTreaty,buy,"$395,000",395000,395000,True,https://www.domain.com.au/21-50-nepean-highway-aspendale-vic-3195-2017122190,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/virtours%2313061%233445159%23,VIC,50,Nepean Highway,Aspendale,3195,"21/50 Nepean Highway, Aspendale VIC 3195",-38.0166389,145.0932982,1,1,0,"An excellent investment, this spacious retreat features parquetry floors, a north facing living area with funky bookcases and a classic slate mantle, marine ply panelled kitchen to go with the beachy theme, a generous bedroom with BIRs and a covered balcony and a huge renovated bathroom with laundry facilities.

With direct access to the beach from the complex, you'll love the lifestyle, comfort and convenience all for yourself in time, or know that it will be a sought after investment complete with security door, panel heating and car parking available.

Within easy reach of the holiday style atmosphere of Mordialloc Village, the train and gorgeous white sandy beaches, or enjoy a leisurely bike ride along some of the most beautiful bike trails Melbourne has to offer.",Invest with success by the beach with this retro 60s 1 bedroom 1st floor apartment.,False,apartmentUnitFlat,,agency,13061,
90,615543385909d76f4cf2fb87,2017046948,2021-09-30 04:55:07.234807,2021-06-02 06:24:07+00:00,2021-09-26 22:38:33.527000+00:00,privateTreaty,buy,Contact Agent.,,,True,https://www.domain.com.au/2-5-greenways-court-parkdale-vic-3195-2017046948,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2323619%238p16408%23,VIC,5,Greenways Court,Parkdale,3195,"2/5 Greenways Court, Parkdale VIC 3195",-37.9901719,145.0706129,2,4,4,"BEFORE REGISTERING FOR AN INSPECTION PLEASE ENSURE YOU READ THE BELOW INFORMATION

We will require all prospective buyers to ensure they have unconditional finance approval prior to booking a private inspection of any property.  

You will be allocated a 5-minute appointment for your Private Inspection.

Please note - if you do not arrive on time for your inspection you will need to rearrange an alternative inspection time. We ask that you work with the respective agent on the times that are available. 

Hit the heights of low-maintenance living in a highly-sought beachside court. High above the bay on the edge of the school district, this up to four bedroom, 2.5 bathroom, multi-living home elevates expectations with living on all three super-sized levels. Taking advantage of the rise of the land with easy-access street-level basement garaging, the home rises above a huge games-room and basement storage, to a vast casual zone extending to a decked and covered courtyard, and then soars tall to living reaching out to panoramic views to Arthurs Seat with a full-width balcony.

Built to an unparalleled standard with rare suspended slab construction and amazing attention to detail, this substantial home features a marble island surrounded by Miele and Smeg appliances, access to dual vanity ensuites for all main bedrooms and amazing custom-crafted Emporite cabinetry including soft-close Blum drawers for the kitchen, robes for all bedrooms (even the fourth/home-office w/ extensive workstation and media units.)

Centrally heated and alarmed, the home features dual robes plus a WIR for the majestic master, reverse cycle air-conditioning and a gas fire for the main living. LED lights are set in up to 3m ceilings, plantation shutters appear on most windows, and solid Blackbutt flooring extends from floors to stairway. But it's not just about quality construction and finishes, the quality of lifestyle in this serene court extends to proximity to schools (some just around the corner), access to Village, the brand new Mentone station and the beach within 500m.",Inspection by Appointment Only,False,house,,agency,23619,
91,615543395909d76f4cf2fb89,2017041204,2021-09-30 04:55:07.402524,2021-05-31 08:31:37+00:00,2021-07-30 03:05:11.803000+00:00,privateTreaty,buy,Contact agent,,,False,https://www.domain.com.au/20-king-sound-close-waterways-vic-3195-2017041204,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/comaust%2324668%23l11724598%23,VIC,20,King Sound Close,Waterways,3195,"20 King Sound Close, Waterways VIC 3195",-38.0173416,145.1351629,3,4,2,"""This property will be available for private inspection during the times advertised. It is a requirement for buyers to pre-register before attending any inspection - please contact the agent to arrange this""

Right on the banks of Waterways' main lake in a most sought-after & tightly-held lakeside locale, this custom built family home makes a lasting first impression thanks to its vast proportions, two kitchens, wonderful alfresco setting and, of course, its absolute waterfront position.

Incredibly spacious with room for the entire family to spread out and enjoy, accommodation includes an elegant lounge & dining room, a ground floor guest bedroom with semi-ensuite access, an expansive family room with soaring two-storey void, fully-equipped home theatre (screen & projector) plus two kitchens - one in the main living area with granite benchtops, Smeg oven and new stainless steel dishwasher, the other boasts substantial storage, a new oven, rangehood & plenty of room for laundry appliances.

A sweeping staircase leads to three more bedrooms, a family bathroom and a lounge area with balcony. The tranquil master benefits from twin walk-in robes and a decadent spa ensuite while also offered are ducted heating & vacuum, split system heating/cooling, security alarm, sound system, laundry chute and double auto garage with indoor access. 

Outside, an undercover alfresco deck takes care of summer entertaining -a water tank & outdoor sink, paved patio and storage shed wrap up a long list of inclusions. 

Known for its enviable lifestyle amenities, Waterways boasts walking tracks, parks & the popular Nest Caf&#xe9; and is close to a choice of leading schools including Haileybury College and Aspendale Gardens Primary School.",Absolute waterfront position,False,house,,agency,24668,
92,615543395909d76f4cf2fb8b,2017032248,2021-09-30 04:55:07.566702,2021-05-26 05:07:37+00:00,2021-05-26 05:07:37.710000+00:00,privateTreaty,buy,Contact Agent,,,True,https://www.domain.com.au/62-white-street-mordialloc-vic-3195-2017032248,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2315950%231p3529%23,VIC,62,White Street,Mordialloc,3195,"62 White Street, Mordialloc VIC 3195",-37.9996759,145.0933413,1,3,0,"THE ULTIMATE INVESTMENT/DEVELOPMENT APPROVED

- Location: 62 White Street, Mordialloc
- Land size: around 1,068sqm
- Planning permit: 4 double storey luxury townhouses (each townhouse are standalone, no joint/attach with others)
- Each townhouse Feature: 
  4 Bedrooms (1 large Master room with WIR & Ensuite bath & Balcony, 3 double size bedrooms with Robe)
  2 Bathrooms
  1 Powder room
  1 Balcony
  Open Kitchen
  Separated Laundry
  Double size lockup garage
  Unique Large Private Garden (85sqm+)

Ready to reward builder, developers, or the astute investor

- Block size 15.3M * 70M 

- Council-approved plans & permits for 4 4Bed 2bath 2Garage townhouses

- Surrounded by the best neighborhood which is set to further demand for quality space in the immediate locale

Highly sought after Mordialloc suburb, 150Meters from Woodlands Golf Course
2 km* from Mordialloc Pier and local shops

CALL Alex Xu 0425159357 for more details",Approved Plans and Permits For 4  Townhouses,False,house,1068.0,agency,15950,
93,615543395909d76f4cf2fb8d,2016467131,2021-09-30 04:55:07.971387,2020-08-31 08:55:48+00:00,2021-08-24 01:09:32.947000+00:00,privateTreaty,buy,"Sale | $1,600,000",1600000,1600000,True,https://www.domain.com.au/16-17-nepean-highway-aspendale-vic-3195-2016467131,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/comaust%2320105%23l12041205%23,VIC,16 - 17,Nepean Highway,Aspendale,3195,"16 - 17 Nepean Highway, Aspendale VIC 3195",-38.0121315,145.0898246,5,4,4,"Ready to go with plans and permits for 2 side by side Hamptons Style townhouses. Each townhouse will be a massive 40 squares (approx) spread over a Tri-Level floorplan.

The ground floor level offers a formal entrance that will lead you past the Master bedroom with walk in robe and ensuite, study/home office, guests powder room and into the expansive open plan living zone that incorporates dining, kitchen with breakfast bar and living that connects to the alfresco area and courtyard. 

The first floor offers accommodation for the modern family, three bedrooms with walk in robes, 2 have ensuites, whilst there is a family bathroom and additional powder room amenities. 

There is a 4 car garage with an additional workshop/gym/storage room and a internal family laundry and additional powder room on the basement level. 

Located just 3 doors from the white sand of Aspendale beach, backing onto the exclusive Bowman Street address and just a short stroll to Main street Mordialloc shopping strip.

This could be the project you have been waiting for, once built you could sell both, keep both, live in one and rent the other, the choice is yours. 

The plans are endorsed and working drawings are available, for more information contact Luke Howard.

**Please note in order for us to comply with current record keeping practices, you will be required check in via the Vic Gov QR Code Service or provide valid Photo ID to inspect this property**",Beachside Aspendale!!,True,house,,agency,20105,
94,6155433a5909d76f4cf2fb8f,2017286470,2021-09-30 04:55:08.297387,2021-09-29 02:30:05+00:00,2021-09-29 03:13:58.833000+00:00,auction,buy,Auction Sat 16th Oct at 11 AM,,,True,https://www.domain.com.au/29-sixth-street-parkdale-vic-3195-2017286470,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/clientvault%234317%23l11543985%23,VIC,29,Sixth Street,Parkdale,3195,"29 Sixth Street, Parkdale VIC 3195",-37.9880016,145.0755335,3,5,4,"Radiating class & quality, this executive residence is the true embodiment of family sophistication. Less than two years old, the home shines as bright as the day it was completed allowing the lucky purchaser the benefits of ""new"" without any of the hassle. Situated on a generous allotment, you will be immediately struck by the sense of space and style through the fabulous accommodation. Soaring ceilings, herringbone floorboards and a lavish use of marble-inspired stone add a touch of Hampton's chic.

Past a formal lounge, a gorgeous entertaining zone plus designer Bosch/stone kitchen with twin ovens, integrated dishwasher and walk-in pantry will please avid hosts - two stretches of bi-folds connect this space with the easy-care BBQ deck & garden plus a sparkling heated pool. 

A ground floor study and nearby bathroom could be the accessible bedroom you need, whilst the four upstairs bedrooms all boast WIRs - these include a lavish master with fabulous dressing room, balcony and luxe ensuite with twin vanity & decadent shower. More appeal for families comes in the form of the upstairs lounge and a stunning bathroom with wet-room style shower & curvaceous bath. 

Comfort is assured thanks to zoned Daikin heating/cooling; a security system & CCTV bring peace of mind, while the practicalities of a full laundry with access to the double auto garage, water tank and remote gates seal a striking deal. 

Within minutes of Parkdale beach, shops & station and close to Thrift Park, this pocket is near elite private schools and zoned for both Mentone Girls' & Parkdale Secondary Colleges.",A Statement of Style in a Prized Position,False,house,,agency,4317,
95,6155433a5909d76f4cf2fb91,2017286021,2021-09-30 04:55:08.447815,2021-09-29 01:06:12+00:00,2021-09-29 03:30:44.377000+00:00,privateTreaty,buy,"$975,000",975000,975000,True,https://www.domain.com.au/2-173a-nepean-highway-aspendale-vic-3195-2017286021,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2317769%231p1552%23,VIC,173a,Nepean Highway,Aspendale,3195,"2/173a Nepean Highway, Aspendale VIC 3195",-38.0289644,145.1023916,2,3,2,"Located in Aspendale's golden strip, on the doorstep to one of Melbourne's best beaches, this perfectly presented light, bright and private 3 bedroom townhouse will delight all those who inspect.
Positioned approx 100m walk to the sand, the property features : 
- Warm and inviting living room with study or dining area
- Modern kitchen with quality stainless steel appliances and meals area
- Master bedroom with walk in robe and ensuite
- 2 further bedrooms, both with BIRs
- Multi split system heating/cooling systems
- Central family bathroom
- Separate laundry and WC
- Private West facing rear yard with paved seating area
- Single carport with private access to yard
Approx 150 meters to the train station, 250m to Aspendale Shopping Village, and the Rossdale golf course. Move in and enjoy an endless Summer !",Endless Summer,False,townhouse,,agency,17769,
96,6155433b5909d76f4cf2fb93,2017269165,2021-09-30 04:55:08.581114,2021-09-21 05:55:47+00:00,2021-09-25 07:27:38.287000+00:00,privateTreaty,buy,"$1,150,000",1150000,1150000,True,https://www.domain.com.au/18-karingal-crescent-aspendale-vic-3195-2017269165,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2317769%231p1547%23,VIC,18,Karingal Crescent,Aspendale,3195,"18 Karingal Crescent, Aspendale VIC 3195",-38.0264286,145.1076911,1,3,3,"Securely let until June 2022 @ $500pw, this 3 bedroom family home, located in a highly coveted Aspendale pocket is just a short stroll to local shops, Aspendale station and Aspendale Beach.
- Formal Lounge room 
- Central kitchen/dining and living zone
- 3 bedrooms, 2 with BIR's
- Large bathroom 
- Ducted heating and evaporative cooling throughout
- Laundry with 2nd toilet
- Great backyard with established gardens
- Garage for at least 1 car with further off street parking
**A floorplan will be provided when restrictions allow**",Investment Opportunity in A1 Postion,False,house,535.0,agency,17769,
97,6155433b5909d76f4cf2fb95,2017248342,2021-09-30 04:55:08.763855,2021-09-10 09:07:33+00:00,2021-09-10 09:07:33.600000+00:00,privateTreaty,buy,CONTACT AGENT,,,True,https://www.domain.com.au/13-sanctuary-place-aspendale-gardens-vic-3195-2017248342,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/zenu%2332486%231829967%23,VIC,13,Sanctuary Place,Aspendale Gardens,3195,"13 Sanctuary Place, Aspendale Gardens VIC 3195",-38.01644,145.1059436,0,0,0,"This piece of land is offered for sale in Aspendale Garden is a rare opportunity to buy vacant land in this area. Build your dream home or investment to further sub divide (STCA) in to two good size town houses or units. Close to shops, schools, parks and the beach, this location and suburb do not require any further introduction. Call today and secure this well priced land for a quick sale. 

Contact: Lal Gamage on 0422 454 906",ONCE IN BLUE MOON OPPORTUNUTY!!!,False,vacantLand,600.0,agency,32486,
98,6155433c5909d76f4cf2fb97,2017238968,2021-09-30 04:55:08.912390,2021-09-07 04:35:45+00:00,2021-09-27 08:02:43.433000+00:00,privateTreaty,buy,"$850,000",850000,850000,True,https://www.domain.com.au/1-173a-nepean-highway-aspendale-vic-3195-2017238968,https://s3-ap-southeast-2.amazonaws.com/p-statement-of-information/agentbox%2317769%231p1544%23,VIC,173a,Nepean Highway,Aspendale,3195,"1/173a Nepean Highway, Aspendale VIC 3195",-38.0289363,145.1024551,1,2,2,"An enviable lifestyle awaits you, just meters to the soft sands of Aspendale Beach, all wrapped up in a low maintenance entertainers paradise. Just a short stroll to Aspendale village, train station and the Rossdale Golf Club, this 2 storey townhouse paints the perfect picture.
- Gorgeous sunlit lounge room, overlooking front gardens and rear decking
- Modern kitchen with ample storage
- 2 bedrooms upstairs both with ceiling fans
- Main bathroom with bath & separate shower & WC
- 2nd WC/Powder room off full sized laundry
- 2 x split systems (heating/cooling)
- Private front courtyard with established garden
- Rear undercover entertainers deck
- Separate garage for 1 car with additional parking for 2nd car.
All of this plus more waiting for you in this immaculately cared for small group of townhomes. Currently leased until November 2021 at $445pw, the property makes an ideal investment with wonderful tenants, or vacant possession can be offered.

*Auction date to be confirmed once restrictions allow inspections, however vendor happy to sell prior. Please note current photos were taken March 2017 and are a representation only. Biggin & Scott accept no responsibility for their current accuracy.",SUNSETS ON THE BEACH,False,townhouse,,agency,17769,
